month,region,phase_index,NetPath_low_monthly,NetPath_thin_monthly,NetPath_thick_monthly,NetPath_deep_monthly,NetPath_high_total_monthly,NetPath_high_contrast_monthly
2022-10-01,CP,-1,-7.991194073061224,2.129996473644459,-2.075591151489490,-2.518495542709616,-2.464090220554647,-6.724083167843565
2022-11-01,CP,-1,-6.739107570468755,2.051313081711084,-2.351256050574066,-2.894234580513119,-3.194177549376101,-7.296803712798268
2022-12-01,CP,-1,-7.896450469053660,2.066197671937371,-2.165417122177332,-2.555442140229367,-2.654661590469327,-6.787056934344069
2023-01-01,CP,-1,-8.549090879794798,1.722399079268875,-2.659991815099932,-2.802665443137502,-3.740258178968559,-7.185056337506309
2023-02-01,CP,-1,-8.516713061533400,2.113538501652776,-2.698174922624364,-3.662507866360927,-4.247144287332515,-8.474221290638067
2002-07-01,EP,1,-19.721841911536472,0.977911368070572,-2.564485330322344,-2.964099856041608,-4.550673818293379,-6.506496554434523
2002-08-01,EP,1,-25.100921294824968,0.960635988555211,-2.275870276643503,-2.600788777011178,-3.916023065099470,-5.837295042209892
2002-09-01,EP,1,-23.388198914389466,1.030517679609497,-2.295879421302932,-2.301037404491400,-3.566399146184836,-5.627434505403829
2002-10-01,EP,1,-24.870106279977975,0.984858148553019,-1.829797848134267,-2.076063137571476,-2.921002837152723,-4.890719134258762
2002-11-01,EP,1,-22.353772631761004,1.528198576217425,-1.284055140302475,-1.635576220941600,-1.391432785026650,-4.447829937461499
2002-12-01,EP,1,-21.720367144042058,1.175130111549280,-1.402815591793499,-1.706960794873539,-1.934646275117758,-4.284906498216319
2003-01-01,EP,1,-20.854023548735491,1.041872427509785,-0.920111309499259,-1.266628278684793,-1.144867160674267,-3.228612015693836
2003-02-01,EP,1,-16.989488397622914,0.743356061793587,-1.097675657445796,-1.134382032306403,-1.488701627958612,-2.975413751545787
2003-03-01,EP,0,-13.941625208905570,1.026597279932370,-1.532617714510367,-1.805879614632256,-2.311900049210253,-4.365094609074992
2003-04-01,EP,0,-13.705743645831527,1.373838101162491,-1.918583351049114,-1.996760884116287,-2.541506134002911,-5.289182336327892
2003-05-01,EP,-1,-16.547895859995677,1.048553518367102,-1.928768213718910,-2.263233608718014,-3.143448304069823,-5.240555340804026
2003-06-01,EP,0,-17.536734147659079,1.114195065570182,-2.086145706803927,-2.272680091415688,-3.244630732649433,-5.473020863789797
2003-07-01,EP,0,-18.533476873260494,0.792416955262423,-2.188127198828653,-2.393270844511679,-3.788981088077910,-5.373814998602755
2003-08-01,EP,0,-23.850707791398094,0.712767487154614,-2.312465306369922,-2.543766605268633,-4.143464424483941,-5.568999398793168
2003-09-01,EP,0,-23.400193264245871,1.039983175659482,-2.057518693716442,-2.135894382813894,-3.153429900870855,-5.233396252189818
2003-10-01,EP,0,-23.978518816602605,0.791420512925160,-1.595512076738251,-1.701660659805737,-2.505752223618828,-4.088593249469148
2003-11-01,EP,0,-23.611726250929529,1.104705869129658,-1.220095916818218,-1.479718335084440,-1.595108382773000,-3.804520121032316
2003-12-01,EP,0,-20.268712634873321,1.115987666684125,-0.808083527560361,-1.189093358043495,-0.881189218919731,-3.113164552287981
2004-01-01,EP,0,-16.371745374746787,1.064972356520523,-0.942240104758574,-1.169560810854415,-1.046828559092466,-3.176773272133511
2004-02-01,EP,0,-15.416692202539744,0.821284924524071,-1.047484232458466,-1.232121042297405,-1.458320350231800,-3.100890199279942
2004-03-01,EP,0,-14.252579836848721,1.558982425793875,-1.703984360117346,-2.130457974432074,-2.275459908755545,-5.393424760343295
2004-04-01,EP,0,-12.749343625860552,1.797844013404968,-1.652517018317091,-2.050122894522887,-1.904795899435010,-5.500483926244945
2004-05-01,EP,0,-15.192102020968290,1.252881384452791,-2.151205355764230,-2.359967913512175,-3.258291884823614,-5.764054653729196
2004-06-01,EP,0,-18.714788298185368,1.016126229186271,-1.841795717823151,-2.188455781047609,-3.014125269684488,-5.046377728057031
2004-07-01,EP,1,-18.995549553026741,1.218611249084058,-2.082229188849120,-2.452680776881774,-3.316298716646836,-5.753521214814953
2004-08-01,EP,1,-25.883274970496338,0.883684682221621,-2.354680413076820,-2.582106278912152,-4.053102009767351,-5.820471374210593
2004-09-01,EP,1,-23.518028843693408,0.934050470189265,-2.163937971567872,-2.090253444609610,-3.320140945988217,-5.188241886366747
2004-10-01,EP,1,-23.856471083531837,0.849308014832153,-1.719721290300658,-1.621158663873021,-2.491571939341525,-4.190187969005832
2004-11-01,EP,1,-22.333972672758360,1.284664304607704,-1.066511978886316,-1.447191047240838,-1.229038721519450,-3.798367330734859
2004-12-01,EP,1,-19.977634140120479,1.111388488794273,-1.090582261481379,-1.543542477904188,-1.522736250591295,-3.745513228179841
2005-01-01,EP,1,-17.839607462415469,0.769900038590020,-0.749519636849799,-1.030365418304278,-1.009985016564056,-2.549785093744097
2005-02-01,EP,0,-16.051459510773974,0.778771335835421,-1.191888966326299,-1.096576988629790,-1.509694619120667,-3.067237290791510
2005-03-01,EP,1,-13.359509430561774,0.984636072202653,-1.406270706638807,-1.579059017527935,-2.000693651964089,-3.969965796369396
2005-04-01,EP,0,-13.879329544086163,1.476643096783750,-2.050501344657179,-2.213665358207630,-2.787523606081059,-5.740809799648559
2005-05-01,EP,0,-13.532236418707244,1.701792930996721,-1.712124258732569,-2.118931580669073,-2.129262908404921,-5.532848770398362
2005-06-01,EP,0,-17.372721781487343,1.271245121217521,-1.903751994468051,-2.210477480051702,-2.842984353302231,-5.385474595737273
2005-07-01,EP,0,-20.261378283523651,0.954306207338382,-2.004464960258328,-2.164933201031937,-3.215091953951884,-5.123704368628648
2005-08-01,EP,0,-23.150349053396319,0.789992848342331,-2.404463635133913,-2.514870260266798,-4.129341047058380,-5.709326743743042
2005-09-01,EP,0,-24.478000385813427,0.857249552975001,-2.559411032261980,-2.615111817377634,-4.317273296664613,-6.031772402614614
2005-10-01,EP,0,-25.545541621141926,0.707678060488904,-1.359940769132992,-1.368901941750636,-2.021164650394724,-3.436520771372533
2005-11-01,EP,-1,-25.682528841004583,1.037572933802267,-1.004121794010148,-1.315659730510411,-1.282208590718291,-3.357354458322826
2005-12-01,EP,-1,-19.949074322068938,0.926583962370676,-0.780344433917878,-0.974112839366633,-0.827873310913835,-2.681041235655187
2006-01-01,EP,-1,-15.734594129412672,1.022126661164009,-1.212771749469926,-1.393624977703407,-1.584270066009324,-3.628523388337342
2006-02-01,EP,-1,-14.838555268056345,0.942438792173997,-1.135638146961106,-1.196048866263135,-1.389248221050244,-3.274125805398238
2006-03-01,EP,-1,-12.809565058828740,1.311871020858070,-1.445042426613683,-1.585591158541178,-1.718762564296790,-4.342504606012930
2006-04-01,EP,0,-13.208032496595839,1.838234503160022,-1.609867733045503,-1.813336797370104,-1.584970027255586,-5.261439033575629
2006-05-01,EP,0,-13.259527605517414,1.483561124525079,-2.002840077052252,-2.334448722590936,-2.853727675118109,-5.820849924168268
2006-06-01,EP,0,-18.271534764906864,1.167918928680241,-2.182318552600518,-2.301125198894328,-3.315524822814605,-5.651362680175088
2006-07-01,EP,0,-17.949405169341944,0.961570813485472,-2.602204545428861,-2.767146400140215,-4.407780132083604,-6.330921759054548
2006-08-01,EP,0,-22.096701061677486,0.845076654751334,-2.151042300297574,-2.372586104233785,-3.678551749780026,-5.368705059282694
2006-09-01,EP,1,-22.651708433730381,0.815019887479875,-2.210409111920082,-2.284028647669796,-3.679417872110003,-5.309457647069753
2006-10-01,EP,1,-20.881881696610542,1.178012387511540,-2.168337040842573,-2.285359895058313,-3.275684548389346,-5.631709323412426
2006-11-01,EP,1,-19.235686777363398,1.116643241479881,-1.420581248435630,-1.765796375855573,-2.069734382811321,-4.303020865771083
2006-12-01,EP,1,-20.003224178598302,1.330974641357023,-1.027915862809870,-1.370391595004462,-1.067332816457309,-3.729282099171355
2007-01-01,EP,1,-19.287508640171136,0.927227987829525,-1.237602702890160,-1.243777839233771,-1.554152554294406,-3.408608529953456
2007-02-01,EP,0,-14.795472296888407,1.002834690515722,-1.133070134327794,-1.172900541228797,-1.303135985040870,-3.308805366072313
2007-03-01,EP,0,-13.626065114496667,1.235049007237938,-1.761334866098635,-1.763634420993105,-2.289920279853803,-4.760018294329678
2007-04-01,EP,0,-13.490204145260790,1.511573415588562,-2.111217828029715,-2.046425447403480,-2.646069859844633,-5.669216691021757
2007-05-01,EP,-1,-16.013629139034379,1.526609021547174,-1.950682270207813,-2.329944009713301,-2.754017258373940,-5.807235301468287
2007-06-01,EP,0,-17.819343537709955,1.085078223170451,-1.820259526952964,-1.902010565800341,-2.637191869582855,-4.807348315923756
2007-07-01,EP,-1,-21.069399627855827,0.758549646591577,-1.970693380561131,-2.195161278346608,-3.407305012316162,-4.924404305499316
2007-08-01,EP,-1,-24.989206260977898,0.490707299993505,-2.624641919686043,-2.562261667176660,-4.696196286869198,-5.677610886856209
2007-09-01,EP,-1,-30.157385897690567,0.472894562532583,-1.733196581311862,-1.849044399487112,-3.109346418266391,-4.055135543331557
2007-10-01,EP,-1,-29.279057983773914,0.458216610847255,-1.366543668403441,-1.288880016563277,-2.197207074119463,-3.113640295813974
2007-11-01,EP,-1,-31.168675551932271,1.154262940784625,-0.867392767664798,-1.134759499430966,-0.847889326311138,-3.156415207880388
2007-12-01,EP,-1,-25.299505014862810,0.672526878328575,-0.725471332575945,-0.853993714831629,-0.906938169078999,-2.251991925736148
2008-01-01,EP,-1,-19.862565206987206,0.884077460760904,-0.769817980379906,-0.660482041890222,-0.546222561509224,-2.314377483031032
2008-02-01,EP,-1,-13.952316976592275,1.080309705052319,-1.209032567114766,-1.328546994615230,-1.457269856677677,-3.617889266782314
2008-03-01,EP,-1,-13.135263293887407,1.312966993490945,-2.124943000597775,-1.922385018560801,-2.734361025667630,-5.360295012649521
2008-04-01,EP,-1,-11.710146236952543,1.612714959934824,-2.017242263947667,-1.932087446765338,-2.336614750778182,-5.562044670647829
2008-05-01,EP,-1,-12.514497448862858,1.622685626976006,-1.979374135655819,-2.097865043297844,-2.454553551977656,-5.699924805929668
2008-06-01,EP,-1,-16.344239652417468,1.145181889135509,-1.944811513823891,-2.359560660568596,-3.159190285256979,-5.449554063527997
2008-07-01,EP,0,-16.557854533695693,1.186106872474059,-2.376146476580427,-2.564118183420100,-3.754157787526468,-6.126371532474585
2008-08-01,EP,0,-19.435289158817714,0.717710067069716,-2.951518062249300,-2.954870812932800,-5.188678808112384,-6.624098942251816
2008-09-01,EP,0,-22.247792681642295,1.084394670586398,-2.783736190456227,-2.453442936765053,-4.152784456634881,-6.321573797807678
2008-10-01,EP,0,-24.540436966079138,0.696461357989695,-2.045275978176904,-2.162858704567768,-3.511673324754977,-4.904596040734368
2008-11-01,EP,-1,-25.860920013858230,0.950096105922182,-1.052547383680758,-1.390467268367858,-1.492918546126434,-3.393110757970798
2008-12-01,EP,-1,-19.135032908397847,1.105354127799606,-0.567636188152445,-0.816860872244281,-0.279142932597121,-2.489851188196333
2009-01-01,EP,-1,-15.059139451027114,1.097940074359925,-0.683304538469899,-0.862337875926336,-0.447702340036310,-2.643582488756161
2009-02-01,EP,-1,-15.031858780927800,0.919288283407784,-1.364627752482156,-1.226539918033554,-1.671879387107926,-3.510455953923495
2009-03-01,EP,-1,-11.450945101788246,1.117391021208213,-1.729166842794726,-1.657241245771718,-2.269017067358231,-4.503799109774658
2009-04-01,EP,0,-11.681609941233640,1.531802871397328,-1.579394939775951,-1.733979138215006,-1.781571206593629,-4.845176949388286
2009-05-01,EP,0,-11.157412199366062,1.505973901590919,-1.615558058161748,-1.877505562963991,-1.987089719534820,-4.999037522716659
2009-06-01,EP,0,-13.869294237359799,1.680265191116516,-2.160590069712608,-2.423308817936135,-2.903633696532227,-6.264164078765260
2009-07-01,EP,1,-18.312980070927850,1.007116687535637,-2.413158150119760,-2.493287831788418,-3.899329294372541,-5.913562669443815
2009-08-01,EP,1,-20.671512316817935,0.899244071458183,-3.001520264301814,-2.973328153278664,-5.075604346122295,-6.874092489038661
2009-09-01,EP,1,-24.991405277973104,0.836988398093442,-2.067536236226034,-2.195023945525560,-3.425571783658151,-5.099548579845036
2009-10-01,EP,1,-24.075885931745471,1.020192157510093,-2.086302954040774,-2.263251202491330,-3.329361999022011,-5.369746314042198
2009-11-01,EP,1,-25.596796961317335,1.274641485373351,-1.173381203718076,-1.409480660736087,-1.308220379080812,-3.857503349827515
2009-12-01,EP,1,-23.324962539516072,1.150770310579658,-1.025145776434411,-1.359418935085456,-1.233794400940209,-3.535335022099525
2010-01-01,EP,1,-22.251305662813252,0.855715157068758,-0.880414101572841,-1.101901869775645,-1.126600814279729,-2.838031128417245
2010-02-01,EP,1,-18.140334939376842,1.497955352679901,-2.433033741246899,-2.345156578902992,-3.280234967469990,-6.276145672829793
2010-03-01,EP,1,-15.583100390036687,1.598655749929868,-2.535559928413595,-2.367990158556948,-3.304894337040674,-6.502205836900411
2010-04-01,EP,0,-13.981823147289509,1.730012706017199,-2.620058535255945,-2.699925198853930,-3.589971028092676,-7.049996440127074
2010-05-01,EP,0,-15.676351290311187,1.306303461126554,-2.241219460530686,-2.376736789550288,-3.311652788954420,-5.924259711207528
2010-06-01,EP,-1,-18.752089588654297,0.862324743203374,-2.544819693559938,-2.609873458093764,-4.292368408450328,-6.017017894857075
2010-07-01,EP,-1,-21.310889112527352,0.769339179466823,-2.372270487551590,-2.234767184101761,-3.837698492186528,-5.376376851120174
2010-08-01,EP,-1,-26.288521459950697,0.610994338012287,-3.034793857353280,-2.792459093824644,-5.216258613165636,-6.438247289190211
2010-09-01,EP,-1,-27.234701318790570,0.574148481113691,-3.025278459669220,-2.395080572096515,-4.846210550652044,-5.994507512879425
2010-10-01,EP,-1,-30.766096634964587,0.523002006934338,-1.234946256516779,-1.073862839898913,-1.785807089481354,-2.831811103350029
2010-11-01,EP,-1,-26.837118515134065,0.752359156431809,-1.074114999827465,-1.114917348197568,-1.436673191593224,-2.941391504456842
2010-12-01,EP,-1,-23.961533889706960,0.740157925933877,-0.679226753926459,-0.660351341961865,-0.599420169954448,-2.079736021822202
2011-01-01,EP,-1,-18.753285923844903,0.949533739887817,-1.066250541110499,-1.083172635137651,-1.199889436360334,-3.098956916135967
2011-02-01,EP,-1,-15.316835158001547,0.733823094636472,-0.986399112518785,-0.886342825115712,-1.138918842998025,-2.606565032270969
2011-03-01,EP,-1,-13.005597100081223,1.210006860746622,-1.445199717538486,-1.484942788282070,-1.720135645073935,-4.140149366567178
2011-04-01,EP,-1,-13.147489135796325,1.740620505088258,-2.125713488045294,-1.856186097622455,-2.241279080579490,-5.722520090756007
2011-05-01,EP,-1,-14.239388459789758,1.561014755263950,-2.261943406316944,-2.414927346847038,-3.115855997900032,-6.237885508427932
2011-06-01,EP,0,-18.241694815042187,1.197609046337193,-2.002556620871502,-2.043183968793233,-2.848131543327542,-5.243349636001927
2011-07-01,EP,0,-17.699718996857133,0.939943243149511,-2.602342058263242,-2.537807988059347,-4.200206803173078,-6.080093289472100
2011-08-01,EP,-1,-24.551212066664682,0.522698556119300,-2.339417748010933,-2.288696675075621,-4.105415866967253,-5.150812979205853
2011-09-01,EP,-1,-28.259162020529132,0.528674348212460,-2.300094370382545,-2.117408924662687,-3.888828946832773,-4.946177643257692
2011-10-01,EP,-1,-23.019675949577834,0.771729541523452,-1.764507467819141,-1.574813183593052,-2.567591109888741,-4.111050192935645
2011-11-01,EP,-1,-26.061561412989199,0.823459746971526,-0.988382296083243,-1.017464858270201,-1.182387407381917,-2.829306901324969
2011-12-01,EP,-1,-23.643551650089162,1.089361387978350,-0.767815350733019,-1.028056406206139,-0.706510368960808,-2.885233144917508
2012-01-01,EP,-1,-14.863549509502537,0.870343464408243,-1.020148909384886,-0.939722884844425,-1.089528329821069,-2.830215258637554
2012-02-01,EP,-1,-12.570916513333223,0.961258943402040,-1.896798640094966,-1.523348446743940,-2.458888143436866,-4.381406030240947
2012-03-01,EP,-1,-13.013596723649227,1.354614592624397,-1.738435615731354,-1.605751381899920,-1.989572405006877,-4.698801590255671
2012-04-01,EP,-1,-10.852373817815058,2.397306208263686,-2.141874029475652,-2.163815144754545,-1.908382965966511,-6.702995382493883
2012-05-01,EP,0,-12.597453732984835,1.401553383324356,-1.956415292409680,-2.128761258474232,-2.683623167559556,-5.486729934208268
2012-06-01,EP,0,-14.174584519643178,1.449519657393846,-2.061175725895962,-2.062030757076088,-2.673686825578204,-5.572726140365895
2012-07-01,EP,0,-18.127821045800985,1.033390982820839,-2.406911482241937,-2.535664581008943,-3.909185080430041,-5.975967046071720
2012-08-01,EP,1,-21.526619540442606,1.117269803995933,-2.697083007373080,-2.742533887457797,-4.322347090834944,-6.556886698826810
2012-09-01,EP,0,-24.991562895272583,0.708242030864201,-2.137950578213938,-2.108473809493287,-3.538182356843024,-4.954666418571426
2012-10-01,EP,0,-23.652602668404672,0.988699764066758,-1.850507677949565,-1.924563243865926,-2.786371157748733,-4.763770685882249
2012-11-01,EP,0,-25.413327703244391,1.395577480864650,-1.158637611465125,-1.345266109429057,-1.108326240029532,-3.899481201758833
2012-12-01,EP,0,-22.133771713868967,1.090960265291259,-0.932497816017305,-1.142205430805967,-0.983742981532014,-3.165663512114532
2013-01-01,EP,-1,-20.749069216236869,0.815708139985063,-1.299148610078406,-1.168012292948713,-1.651452763042056,-3.282869043012182
2013-02-01,EP,-1,-14.913265171514738,0.649131745995617,-1.352718175403544,-1.201443268526376,-1.905029697934303,-3.203293189925537
2013-03-01,EP,0,-12.807829023254078,1.418549267149317,-2.170984987375979,-1.979417004399689,-2.731852724626352,-5.568951258924985
2013-04-01,EP,0,-14.520221628574307,1.703279788018812,-2.130032469933058,-1.980523899580126,-2.407276581494372,-5.813836157531995
2013-05-01,EP,0,-14.064828412799431,1.493379368558748,-2.287981274967219,-2.408798723230824,-3.203400629639294,-6.190159366756791
2013-06-01,EP,0,-19.797782934733021,1.161032030236885,-2.355059307175056,-2.524842200285121,-3.718869477223293,-6.040933537697063
2013-07-01,EP,0,-22.154634771587514,0.997136239914905,-2.101105078529632,-2.271044347938144,-3.375013186552871,-5.369285666382680
2013-08-01,EP,0,-25.257542366707568,1.077990125164928,-2.724727658434706,-2.641598985750532,-4.288336519020310,-6.444316769350166
2013-09-01,EP,0,-27.024413379446273,0.717500590512343,-1.945860816837387,-1.881717389321054,-3.110077615646098,-4.545078796670784
2013-10-01,EP,0,-27.872740961423130,0.707783435596087,-1.876189603634086,-1.879422865422356,-3.047829033460355,-4.463395904652529
2013-11-01,EP,0,-26.014908510754360,1.059650770854757,-1.078284811772387,-1.206702754887613,-1.225336795805243,-3.344638337514757
2013-12-01,EP,0,-22.441914242618981,0.801319982960862,-1.124106327516726,-1.234045039703340,-1.556831384259205,-3.159471350180928
2014-01-01,EP,-1,-19.521805389476082,0.557390948573543,-1.073499217951746,-1.190727755495090,-1.706836024873294,-2.821617922020380
2014-02-01,EP,-1,-15.689673877274956,0.693982597684991,-1.213658567627652,-1.110934966464237,-1.630610936406898,-3.018576131776881
2014-03-01,EP,0,-12.427043416485517,1.416220600772402,-1.475420250984575,-1.435439378174531,-1.494639028386704,-4.327080229931507
2014-04-01,EP,0,-14.890233677103886,1.594459854275476,-2.375640235590590,-2.148526819278009,-2.929707200593123,-6.118626909144075
2014-05-01,EP,0,-13.094967908664884,1.421553839067403,-2.742867228194188,-2.921336118285347,-4.242649507412132,-7.085757185546939
2014-06-01,EP,0,-17.184887508312023,0.961167515755116,-2.606255834902451,-2.573746632917518,-4.218834952064853,-6.141169983575086
2014-07-01,EP,0,-19.700618169915764,1.094527910955509,-2.875574321364714,-2.926665579984356,-4.707711990393561,-6.896767812304580
2014-08-01,EP,0,-20.190977360453083,1.133596629789177,-3.392614693607396,-3.102083319358570,-5.361101383176790,-7.628294642755144
2014-09-01,EP,0,-23.640810749936318,0.903538818361836,-2.643964696441146,-2.620877061567212,-4.361302939646523,-6.168380576370193
2014-10-01,EP,1,-24.660299699863661,0.846979839472033,-1.978683694673531,-2.063267182449156,-3.194971037650654,-4.888930716594720
2014-11-01,EP,1,-21.088289430288818,1.352184028101462,-1.423307011098808,-1.688196120277575,-1.759319103274921,-4.463687159477844
2014-12-01,EP,1,-22.461370133426623,1.307912219121895,-0.956579354626195,-1.127773665248286,-0.776440800752586,-3.392265238996377
2015-01-01,EP,1,-19.399096465914706,0.931755998907455,-0.949403560163765,-1.154976758779523,-1.172624320035833,-3.036136317850743
2015-02-01,EP,0,-15.426390095779894,0.859683105511174,-1.484548920136368,-1.675855206287113,-2.300721020912307,-4.020087231934656
2015-03-01,EP,1,-13.374037846642549,1.353351989779634,-1.507517363471437,-1.526472006882873,-1.680637380574675,-4.387341360133943
2015-04-01,EP,1,-11.315695094958746,1.666406179728213,-2.551907929308136,-2.445821555310975,-3.331323304890899,-6.664135664347324
2015-05-01,EP,1,-11.070884293287088,2.373697864582973,-3.462509214798635,-3.563436949004843,-4.652248299220505,-9.399644028386451
2015-06-01,EP,1,-14.105348499133404,2.185334614061282,-2.484668673629819,-2.883576307529359,-3.182910367097895,-7.553579595220461
2015-07-01,EP,1,-13.923909915490553,2.184173951454242,-3.235522965660991,-3.488215607051392,-4.539564621258140,-8.907912524166626
2015-08-01,EP,1,-19.593324636965811,1.526146405477907,-2.994984615827166,-3.050429575788230,-4.519267786137490,-7.571560597093303
2015-09-01,EP,1,-19.857606819675375,1.780638322278008,-3.067762306420859,-3.131348076083122,-4.418472060225972,-7.979748704781987
2015-10-01,EP,1,-18.799553657243091,1.734572219092177,-2.498867491674516,-2.861730277410945,-3.626025549993284,-7.095169988177638
2015-11-01,EP,1,-18.321159518010639,2.015496788131878,-1.862592892685224,-2.159953788943007,-2.007049893496353,-6.038043469760110
2015-12-01,EP,1,-19.364157350461920,1.844627876050490,-1.791996868038186,-1.967883646601376,-1.915252638589072,-5.604508390690052
2016-01-01,EP,1,-15.028598155342017,1.665662363066327,-2.132162325266212,-2.219378205122434,-2.685878167322318,-6.017202893454972
2016-02-01,EP,1,-14.929182538278617,1.596121503230132,-2.117306097668382,-2.113608070512417,-2.634792664950666,-5.827035671410931
2016-03-01,EP,1,-12.177445752874636,1.844615923163040,-2.211698498597141,-2.287344101734435,-2.654426677168535,-6.343658523494616
2016-04-01,EP,1,-12.001615220545208,1.969595370768801,-2.231612624943602,-2.292315531546352,-2.554332785721153,-6.493523527258756
2016-05-01,EP,0,-13.697564540287956,1.750079315124084,-1.865937828276661,-2.198314077226059,-2.314172590378636,-5.814331220626803
2016-06-01,EP,0,-12.201419310199682,1.357189105829096,-2.193609183371891,-2.501612006781158,-3.338032084323952,-6.052410295982146
2016-07-01,EP,-1,-16.620662390239797,0.944051720113479,-2.355703472494207,-2.606338110137186,-4.017989862517914,-5.906093302744872
2016-08-01,EP,-1,-22.420886917690115,0.772480777093860,-2.203274011539175,-2.158045641765360,-3.588838876210675,-5.133800430398395
2016-09-01,EP,-1,-24.638039206604258,0.850554395059813,-2.310383871437763,-2.390004932633772,-3.849834409011722,-5.550943199131348
2016-10-01,EP,-1,-24.096146124934968,0.701891534498945,-1.555039965128083,-1.620416203620990,-2.473564634250129,-3.877347703248019
2016-11-01,EP,-1,-21.477061645447389,1.167481137363829,-1.085552454298209,-1.408322841607554,-1.326394158541935,-3.661356433269592
2016-12-01,EP,-1,-20.150298977998851,1.032246051245075,-0.736193939861602,-0.865845127522852,-0.569793016139379,-2.634285118629529
2017-01-01,EP,0,-14.571550759552018,0.802118856486220,-0.672377820144018,-0.841581346118079,-0.711840309775876,-2.316078022748317
2017-02-01,EP,0,-12.623556188715455,0.884381969984096,-1.234526821760533,-1.237758715570532,-1.587903567346969,-3.356667507315160
2017-03-01,EP,0,-10.379579625285917,1.328429386373971,-2.043498038756592,-2.041110478008471,-2.756179130391091,-5.413037903139033
2017-04-01,EP,0,-10.579964526512342,2.210674606436001,-1.983727161822423,-2.324584654481251,-2.097637209867672,-6.518986422739676
2017-05-01,EP,0,-12.644976159497475,1.449551008083684,-2.352548969815000,-2.598561015834994,-3.501558977566309,-6.400660993733679
2017-06-01,EP,0,-15.898494791019546,1.114875169928775,-2.220949093403518,-2.351717632295550,-3.457791555770293,-5.687541895627843
2017-07-01,EP,0,-19.492242906516044,0.780783773351626,-2.491362934181484,-2.708209931424520,-4.418789092254378,-5.980356638957629
2017-08-01,EP,0,-22.796432680166721,0.767718367954634,-2.646180554664511,-2.640804007470313,-4.519266194180190,-6.054702930089459
2017-09-01,EP,0,-25.767620521735516,0.580043186264537,-2.554236018397651,-2.275267357272171,-4.249460189405285,-5.409546561934359
2017-10-01,EP,-1,-29.185780392228654,0.747409802379437,-1.656205490218193,-1.770950186561638,-2.679745874400394,-4.174565479159268
2017-11-01,EP,-1,-26.549499954643345,0.908978987360743,-0.822901649069866,-1.061607524617646,-0.975530186326768,-2.793488161048255
2017-12-01,EP,-1,-26.697034455681862,0.887697596112939,-0.803780873041843,-0.886287833356292,-0.802371110285196,-2.577766302511073
2018-01-01,EP,-1,-18.793481381956493,0.820724946643606,-0.921019099823719,-1.106331720985394,-1.206625874165507,-2.848075767452719
2018-02-01,EP,-1,-15.923491163337415,0.735573129078438,-1.231644882167724,-0.953687155145687,-1.449758908234973,-2.920905166391848
2018-03-01,EP,-1,-14.393036062335494,1.153619405009927,-1.067520283479340,-1.334884962702165,-1.248785841171578,-3.556024651191432
2018-04-01,EP,-1,-12.577828148527074,1.475110070131774,-1.616992459655296,-1.770294441187670,-1.912176830711192,-4.862396970974740
2018-05-01,EP,0,-14.678770889710101,1.118771485110013,-2.072655231037840,-2.230956276491094,-3.184840022418920,-5.422382992638947
2018-06-01,EP,0,-16.292052318879108,1.027015590050744,-2.878385157821586,-2.940128462637846,-4.791498030408689,-6.845529210510176
2018-07-01,EP,0,-20.376053339098526,0.876344888718058,-2.434323515244269,-2.691350962980279,-4.249329589506491,-6.002019366942607
2018-08-01,EP,0,-25.079752614014083,0.616147849080181,-2.587125075934009,-2.717113655917447,-4.688090882771275,-5.920386580931637
2018-09-01,EP,1,-26.030712775371700,0.676427203615646,-2.301103515470733,-2.372491390937334,-3.997167702792421,-5.350022110023712
2018-10-01,EP,1,-22.957538181324924,0.900647825661237,-1.899902153458401,-2.171327400339995,-3.170581728137159,-4.971877379459634
2018-11-01,EP,1,-24.980886033552110,1.383143534102790,-1.079013980896326,-1.438673714423006,-1.134544161216542,-3.900831229422122
2018-12-01,EP,1,-21.878043686622949,0.921916946043260,-1.160538437247588,-1.281979458807824,-1.520600950012152,-3.364434842098672
